343.087913	343.330075	uk
345.934589	346.120867	pA
346.979442	347.216524	An
352.352733	352.498369	t@
353.363718	353.626201	@b
355.758244	355.969925	m@r
359.256895	359.336487	m@r
359.963060	360.228931	rdZ
362.706436	362.870700	fE
362.968919	363.216162	Es
363.427842	363.624281	t@r
366.860449	367.109385	@v
371.867956	372.008512	loU
377.339466	377.569774	lI
377.649366	377.937251	Ik
379.916885	380.042199	baI
380.560392	380.809328	aI?
382.675501	382.797429	?{}
383.378280	383.715274	{}n
386.721134	386.885397	pA
387.154655	387.528905	AS
389.122434	389.257909	wi
391.195207	391.393339	nU
391.498333	391.713400	Uk
393.227337	393.359425	m@
393.667632	393.833589	@d
395.154474	395.227292	gu
395.503323	395.604929	ug
398.648044	398.820775	tSOI
400.959592	401.035797	du
403.098409	403.178001	?E
403.333797	403.799494	EtS
404.984903	405.216904	nu
405.533578	405.658893	ub
405.623330	405.763886	bi
407.381123	407.437007	boU
407.777388	407.909477	oUg
407.856980	408.007696	gi
409.108434	409.188025	bU
409.392932	409.503006	Ug
411.054198	411.179513	@p
412.226060	412.395404	rE
412.513945	412.752720	Ek
413.856844	414.005867	v{}
414.156584	414.390278	{}t
415.191276	415.326752	keI
415.487629	415.672214	eIp
416.452891	416.595140	laI
416.815287	417.010033	aIf
417.865221	418.017631	nE
418.188668	418.281808	Ev
418.242858	418.339385	v@r
419.463830	419.638254	j@
419.731394	419.899045	@k
419.868563	419.993877	ki
427.360349	427.572029	joU
428.378107	428.613496	oUr
429.743021	429.895431	kA
430.102031	430.335726	Ap
432.698077	432.782749	?eI
432.941933	433.358520	eItS
434.559170	434.660776	hI
434.701419	435.167115	ItS
438.325384	438.487955	roU
439.018002	439.395639	oUtS
440.625078	440.762247	lU
441.238104	441.503974	Uk
442.831633	442.928159	boU
443.481914	443.759639	oUl
444.933194	445.031414	rI
445.495417	445.812090	IdZ
447.398845	447.588511	tSaI
448.345479	448.548692	aI?
450.152382	450.367449	seI
451.171833	451.358112	eI?
452.677303	452.821246	tOI
453.601922	453.744171	OI?
455.332620	455.581556	SI
456.011690	456.279254	Ip
457.696665	457.838914	j@r
458.374041	458.721197	@rn
459.813467	459.981117	jA
460.592450	460.865094	An
462.634741	462.763442	t{}
463.308731	463.511944	{}b
464.892099	465.014026	wu
465.630439	465.820105	ul
467.344202	467.428874	daI
468.018192	468.228179	aI?
469.589706	469.664217	bOI
470.260309	470.453361	OIl
479.359172	479.421829	gu
479.980665	480.107673	up
481.560646	481.669026	mE
481.872239	482.148270	ET
482.004328	482.244796	TeI
482.696945	483.003458	eIn
484.619002	484.761251	beI
485.433547	485.768849	eIdZ
489.861897	489.953343	bE
490.241228	490.352995	Eg
492.368191	492.474878	wA
492.676398	492.899932	AN
492.960896	493.077743	ki
495.485817	495.646694	zu
498.139441	498.308785	z{}
498.969227	499.101316	{}p
500.689764	500.804918	hA
501.456893	501.710909	Ar
503.451767	503.646513	tSoU
504.286634	504.660885	oUk
505.973302	506.052894	gA
506.227318	506.505043	AtS
506.381422	506.571087	tS@
508.201872	508.289931	bU
508.330573	508.606604	UtS
508.484676	508.709904	tS@r
510.508339	510.638734	dZaI
512.655623	512.758923	?I
513.356708	513.681849	Iz
514.813068	514.938383	mi
516.481108	516.564087	doU
517.917147	518.023834	leI
518.777415	519.105943	eIk
